mode,year,material,commodity,destination_region,origin_region,share_origin_frac
constrained,2000,tin,scrap,China,RoW,1.0
constrained,2000,tin,scrap,EU27,China,0.0481810161628462
constrained,2000,tin,scrap,EU27,EU27,0.6200209279561254
constrained,2000,tin,scrap,EU27,RoW,0.3317980558810283
constrained,2000,tin,scrap,RoW,China,0.01194327192210507
constrained,2000,tin,scrap,RoW,EU27,0.032330978344208706
constrained,2000,tin,scrap,RoW,RoW,0.9557257497336862
constrained,2000,zinc,concentrates,China,China,0.0
constrained,2000,zinc,concentrates,China,EU27,0.002433877438093326
constrained,2000,zinc,concentrates,China,RoW,0.9975661225619068
constrained,2000,zinc,concentrates,EU27,China,0.004486012933332057
constrained,2000,zinc,concentrates,EU27,EU27,0.3380989398272197
constrained,2000,zinc,concentrates,EU27,RoW,0.6574150472394481
constrained,2000,zinc,concentrates,RoW,China,0.040811043829245344
constrained,2000,zinc,concentrates,RoW,EU27,0.06336388940962058
constrained,2000,zinc,concentrates,RoW,RoW,0.895825066761134
constrained,2000,zinc,refined_metal,China,China,0.0
constrained,2000,zinc,refined_metal,China,EU27,0.10622031743636531
constrained,2000,zinc,refined_metal,China,RoW,0.8937796825636347
constrained,2000,zinc,refined_metal,EU27,China,0.03488994949539784
constrained,2000,zinc,refined_metal,EU27,EU27,0.6839871939148381
constrained,2000,zinc,refined_metal,EU27,RoW,0.28112285658976405
constrained,2000,zinc,refined_metal,RoW,China,0.20812803119614762
constrained,2000,zinc,refined_metal,RoW,EU27,0.10099462614151428
constrained,2000,zinc,refined_metal,RoW,RoW,0.690877342662338
constrained,2000,zinc,scrap,China,China,0.0
constrained,2000,zinc,scrap,China,EU27,0.2550253283686189
constrained,2000,zinc,scrap,China,RoW,0.7449746716313811
constrained,2000,zinc,scrap,EU27,China,0.0006471523081614034
constrained,2000,zinc,scrap,EU27,EU27,0.8765935157420017
constrained,2000,zinc,scrap,EU27,RoW,0.12275933194983685
constrained,2000,zinc,scrap,RoW,China,0.035802218275274585
constrained,2000,zinc,scrap,RoW,EU27,0.29715442411343546
constrained,2000,zinc,scrap,RoW,RoW,0.66704335761129
constrained,2001,nickel,concentrates,China,China,0.0
constrained,2001,nickel,concentrates,China,EU27,0.04036514116122307
constrained,2001,nickel,concentrates,China,RoW,0.959634858838777
constrained,2001,nickel,concentrates,EU27,China,7.972418379113667e-05
constrained,2001,nickel,concentrates,EU27,EU27,0.017512862093966113
constrained,2001,nickel,concentrates,EU27,RoW,0.9824074137222427
constrained,2001,nickel,concentrates,RoW,China,3.534785906202147e-05
constrained,2001,nickel,concentrates,RoW,EU27,0.005140900393643004
constrained,2001,nickel,concentrates,RoW,RoW,0.994823751747295
constrained,2001,nickel,refined_metal,China,China,0.0
constrained,2001,nickel,refined_metal,China,EU27,0.030245769806181474
constrained,2001,nickel,refined_metal,China,RoW,0.9697542301938186
constrained,2001,nickel,refined_metal,EU27,China,0.00012480723929098124
constrained,2001,nickel,refined_metal,EU27,EU27,0.21892309154419987
constrained,2001,nickel,refined_metal,EU27,RoW,0.7809521012165092
constrained,2001,nickel,refined_metal,RoW,China,0.006834319231101648
constrained,2001,nickel,refined_metal,RoW,EU27,0.056234396498557174
constrained,2001,nickel,refined_metal,RoW,RoW,0.9369312842703411
constrained,2001,nickel,scrap,China,China,0.0
constrained,2001,nickel,scrap,China,EU27,0.11355419973124056
constrained,2001,nickel,scrap,China,RoW,0.8864458002687595
constrained,2001,nickel,scrap,EU27,China,0.0004018842875737184
constrained,2001,nickel,scrap,EU27,EU27,0.651166820466957
constrained,2001,nickel,scrap,EU27,RoW,0.34843129524546934
constrained,2001,nickel,scrap,RoW,China,0.004898930541248084
constrained,2001,nickel,scrap,RoW,EU27,0.16273124993773072
constrained,2001,nickel,scrap,RoW,RoW,0.8323698195210212
constrained,2001,tin,concentrates,China,China,0.0
constrained,2001,tin,concentrates,China,EU27,0.126230771372791
constrained,2001,tin,concentrates,China,RoW,0.8737692286272091
constrained,2001,tin,concentrates,EU27,China,0.04725440555552613
constrained,2001,tin,concentrates,EU27,EU27,0.12458091882742234
constrained,2001,tin,concentrates,EU27,RoW,0.8281646756170515
constrained,2001,tin,concentrates,RoW,China,0.031879000342746946
constrained,2001,tin,concentrates,RoW,EU27,0.04103388029034294
constrained,2001,tin,concentrates,RoW,RoW,0.92708711936691
constrained,2001,tin,refined_metal,China,China,0.0
constrained,2001,tin,refined_metal,China,EU27,0.012453562114637093
constrained,2001,tin,refined_metal,China,RoW,0.9875464378853628
constrained,2001,tin,refined_metal,EU27,China,0.34217935710443453
constrained,2001,tin,refined_metal,EU27,EU27,0.1837693076592327
constrained,2001,tin,refined_metal,EU27,RoW,0.4740513352363329
constrained,2001,tin,refined_metal,RoW,China,0.21170928636435535
constrained,2001,tin,refined_metal,RoW,EU27,0.03221450754162539
constrained,2001,tin,refined_metal,RoW,RoW,0.7560762060940193
constrained,2001,tin,scrap,China,China,0.0
constrained,2001,tin,scrap,China,EU27,0.0
constrained,2001,tin,scrap,China,RoW,1.0
constrained,2001,tin,scrap,EU27,China,0.009176024749438034
constrained,2001,tin,scrap,EU27,EU27,0.7030028430974448
constrained,2001,tin,scrap,EU27,RoW,0.28782113215311733
constrained,2001,tin,scrap,RoW,China,0.0030717257765541526
constrained,2001,tin,scrap,RoW,EU27,0.02476530487474409
constrained,2001,tin,scrap,RoW,RoW,0.9721629693487018
constrained,2001,zinc,concentrates,China,China,0.0
constrained,2001,zinc,concentrates,China,EU27,0.032498995315919495
constrained,2001,zinc,concentrates,China,RoW,0.9675010046840805
constrained,2001,zinc,concentrates,EU27,China,0.0006085905318713074
constrained,2001,zinc,concentrates,EU27,EU27,0.35559668956913254
constrained,2001,zinc,concentrates,EU27,RoW,0.6437947198989962
constrained,2001,zinc,concentrates,RoW,China,0.005037719684675886
constrained,2001,zinc,concentrates,RoW,EU27,0.06597038689964481
constrained,2001,zinc,concentrates,RoW,RoW,0.9289918934156793
constrained,2001,zinc,refined_metal,China,China,0.0
constrained,2001,zinc,refined_metal,China,EU27,0.12588205044006925
constrained,2001,zinc,refined_metal,China,RoW,0.8741179495599308
constrained,2001,zinc,refined_metal,EU27,China,0.04259772732646428
constrained,2001,zinc,refined_metal,EU27,EU27,0.6889851874019053
constrained,2001,zinc,refined_metal,EU27,RoW,0.26841708527163033
constrained,2001,zinc,refined_metal,RoW,China,0.2040609756991987
constrained,2001,zinc,refined_metal,RoW,EU27,0.08627921661524082
constrained,2001,zinc,refined_metal,RoW,RoW,0.7096598076855605
constrained,2001,zinc,scrap,China,China,0.0
constrained,2001,zinc,scrap,China,EU27,0.33259470344988373
constrained,2001,zinc,scrap,China,RoW,0.6674052965501164
constrained,2001,zinc,scrap,EU27,China,0.0008607339670915808
constrained,2001,zinc,scrap,EU27,EU27,0.8746217757147461
constrained,2001,zinc,scrap,EU27,RoW,0.1245174903181624
constrained,2001,zinc,scrap,RoW,China,0.009860159180390193
constrained,2001,zinc,scrap,RoW,EU27,0.32890210220105004
constrained,2001,zinc,scrap,RoW,RoW,0.6612377386185598
constrained,2002,nickel,concentrates,China,China,0.0
constrained,2002,nickel,concentrates,China,EU27,0.1646689624650333
constrained,2002,nickel,concentrates,China,RoW,0.8353310375349667
constrained,2002,nickel,concentrates,EU27,China,0.00011831747083125518
constrained,2002,nickel,concentrates,EU27,EU27,0.021176856205392763
constrained,2002,nickel,concentrates,EU27,RoW,0.978704826323776
constrained,2002,nickel,concentrates,RoW,China,4.564141315306606e-05
constrained,2002,nickel,concentrates,RoW,EU27,0.004010449501696719
constrained,2002,nickel,concentrates,RoW,RoW,0.9959439090851503
constrained,2002,nickel,refined_metal,China,China,0.0
constrained,2002,nickel,refined_metal,China,EU27,0.020855435718778972
constrained,2002,nickel,refined_metal,China,RoW,0.979144564281221
constrained,2002,nickel,refined_metal,EU27,China,0.0003359380078002646
constrained,2002,nickel,refined_metal,EU27,EU27,0.1890343354568864
constrained,2002,nickel,refined_metal,EU27,RoW,0.8106297265353133
constrained,2002,nickel,refined_metal,RoW,China,0.005247628955815822
constrained,2002,nickel,refined_metal,RoW,EU27,0.0639237117176641
constrained,2002,nickel,refined_metal,RoW,RoW,0.9308286593265201
constrained,2002,nickel,scrap,China,China,0.0
constrained,2002,nickel,scrap,China,EU27,0.08771759924523212
constrained,2002,nickel,scrap,China,RoW,0.9122824007547679
constrained,2002,nickel,scrap,EU27,China,7.857680732486023e-06
constrained,2002,nickel,scrap,EU27,EU27,0.5793084268229358
constrained,2002,nickel,scrap,EU27,RoW,0.4206837154963317
constrained,2002,nickel,scrap,RoW,China,0.003813378524199805
constrained,2002,nickel,scrap,RoW,EU27,0.10757958710767732
constrained,2002,nickel,scrap,RoW,RoW,0.8886070343681228
constrained,2002,tin,concentrates,China,China,0.0
constrained,2002,tin,concentrates,China,EU27,0.1098402188933792
constrained,2002,tin,concentrates,China,RoW,0.8901597811066209
constrained,2002,tin,concentrates,EU27,China,0.02414125662672077
constrained,2002,tin,concentrates,EU27,EU27,0.32380654623685234
constrained,2002,tin,concentrates,EU27,RoW,0.6520521971364268
constrained,2002,tin,concentrates,RoW,China,0.017006777371122793
constrained,2002,tin,concentrates,RoW,EU27,0.03392706613666672
constrained,2002,tin,concentrates,RoW,RoW,0.9490661564922105
constrained,2002,tin,refined_metal,China,China,0.0
constrained,2002,tin,refined_metal,China,EU27,0.015424537740365854
constrained,2002,tin,refined_metal,China,RoW,0.9845754622596342
constrained,2002,tin,refined_metal,EU27,China,0.18849870084651058
constrained,2002,tin,refined_metal,EU27,EU27,0.17298580992844512
constrained,2002,tin,refined_metal,EU27,RoW,0.6385154892250443
constrained,2002,tin,refined_metal,RoW,China,0.18128688157652564
constrained,2002,tin,refined_metal,RoW,EU27,0.030616668451725424
constrained,2002,tin,refined_metal,RoW,RoW,0.788096449971749
constrained,2002,tin,scrap,China,China,0.0
constrained,2002,tin,scrap,China,EU27,0.0
constrained,2002,tin,scrap,China,RoW,1.0
constrained,2002,tin,scrap,EU27,China,0.0012280755742540108
constrained,2002,tin,scrap,EU27,EU27,0.6381912588456486
constrained,2002,tin,scrap,EU27,RoW,0.3605806655800973
constrained,2002,tin,scrap,RoW,China,0.002032105195709871
constrained,2002,tin,scrap,RoW,EU27,0.017627758890408626
constrained,2002,tin,scrap,RoW,RoW,0.9803401359138816
constrained,2002,zinc,concentrates,China,China,0.0
constrained,2002,zinc,concentrates,China,EU27,0.019496046316951836
constrained,2002,zinc,concentrates,China,RoW,0.9805039536830482
constrained,2002,zinc,concentrates,EU27,China,0.0009460526544118299
constrained,2002,zinc,concentrates,EU27,EU27,0.31148778076033196
constrained,2002,zinc,concentrates,EU27,RoW,0.6875661665852562
constrained,2002,zinc,concentrates,RoW,China,0.003236676918543586
constrained,2002,zinc,concentrates,RoW,EU27,0.050792524579750406
constrained,2002,zinc,concentrates,RoW,RoW,0.945970798501706
constrained,2002,zinc,refined_metal,China,China,0.0
constrained,2002,zinc,refined_metal,China,EU27,0.11018102611181943
constrained,2002,zinc,refined_metal,China,RoW,0.8898189738881805
constrained,2002,zinc,refined_metal,EU27,China,0.023253678211348917
constrained,2002,zinc,refined_metal,EU27,EU27,0.6747252222431316
constrained,2002,zinc,refined_metal,EU27,RoW,0.30202109954551953
constrained,2002,zinc,refined_metal,RoW,China,0.15807231878692946
constrained,2002,zinc,refined_metal,RoW,EU27,0.0772965957455114
constrained,2002,zinc,refined_metal,RoW,RoW,0.7646310854675591
constrained,2002,zinc,scrap,China,China,0.0
constrained,2002,zinc,scrap,China,EU27,0.34416909391428924
constrained,2002,zinc,scrap,China,RoW,0.6558309060857107
constrained,2002,zinc,scrap,EU27,China,3.463949163852825e-05
constrained,2002,zinc,scrap,EU27,EU27,0.84047581354209
constrained,2002,zinc,scrap,EU27,RoW,0.15948954696627152
constrained,2002,zinc,scrap,RoW,China,0.01303033968870819
constrained,2002,zinc,scrap,RoW,EU27,0.23356602805377338
constrained,2002,zinc,scrap,RoW,RoW,0.7534036322575184
constrained,2003,nickel,concentrates,China,China,0.0
constrained,2003,nickel,concentrates,China,EU27,0.23403307165040252
constrained,2003,nickel,concentrates,China,RoW,0.7659669283495976
constrained,2003,nickel,concentrates,EU27,China,4.379389597823786e-06
constrained,2003,nickel,concentrates,EU27,EU27,0.02656665474499785
constrained,2003,nickel,concentrates,EU27,RoW,0.9734289658654043
constrained,2003,nickel,concentrates,RoW,China,1.3299015121979911e-06
constrained,2003,nickel,concentrates,RoW,EU27,0.004385063040844445
constrained,2003,nickel,concentrates,RoW,RoW,0.9956136070576433
constrained,2003,nickel,refined_metal,China,China,0.0
constrained,2003,nickel,refined_metal,China,EU27,0.014510287257043793
constrained,2003,nickel,refined_metal,China,RoW,0.9854897127429562
constrained,2003,nickel,refined_metal,EU27,China,0.00014264348761981708
constrained,2003,nickel,refined_metal,EU27,EU27,0.15927265376932484
constrained,2003,nickel,refined_metal,EU27,RoW,0.8405847027430553
constrained,2003,nickel,refined_metal,RoW,China,0.011623659616590913
constrained,2003,nickel,refined_metal,RoW,EU27,0.05974554529117782
constrained,2003,nickel,refined_metal,RoW,RoW,0.9286307950922313
constrained,2003,nickel,scrap,China,China,0.0
constrained,2003,nickel,scrap,China,EU27,0.06933048196184903
constrained,2003,nickel,scrap,China,RoW,0.930669518038151
constrained,2003,nickel,scrap,EU27,China,0.0
constrained,2003,nickel,scrap,EU27,EU27,0.6542650438765983
constrained,2003,nickel,scrap,EU27,RoW,0.3457349561234017
constrained,2003,nickel,scrap,RoW,China,0.004728665218021786
constrained,2003,nickel,scrap,RoW,EU27,0.1417946511581467
constrained,2003,nickel,scrap,RoW,RoW,0.8534766836238314
constrained,2003,tin,concentrates,China,China,0.0
constrained,2003,tin,concentrates,China,EU27,0.16160480870506347
constrained,2003,tin,concentrates,China,RoW,0.8383951912949366
constrained,2003,tin,concentrates,EU27,China,0.0009618388579273544
constrained,2003,tin,concentrates,EU27,EU27,0.519066108485931
constrained,2003,tin,concentrates,EU27,RoW,0.4799720526561416
constrained,2003,tin,concentrates,RoW,China,0.01295672966347802
constrained,2003,tin,concentrates,RoW,EU27,0.02105473239950823
constrained,2003,tin,concentrates,RoW,RoW,0.9659885379370137
constrained,2003,tin,refined_metal,China,China,0.0
constrained,2003,tin,refined_metal,China,EU27,0.019631345794682065
constrained,2003,tin,refined_metal,China,RoW,0.9803686542053179
constrained,2003,tin,refined_metal,EU27,China,0.14445062402557785
constrained,2003,tin,refined_metal,EU27,EU27,0.14605030465791222
constrained,2003,tin,refined_metal,EU27,RoW,0.7094990713165099
constrained,2003,tin,refined_metal,RoW,China,0.1605173973769408
constrained,2003,tin,refined_metal,RoW,EU27,0.0383726734452881
constrained,2003,tin,refined_metal,RoW,RoW,0.8011099291777711
constrained,2003,tin,scrap,China,China,0.0
constrained,2003,tin,scrap,China,EU27,0.0
constrained,2003,tin,scrap,China,RoW,1.0
constrained,2003,tin,scrap,EU27,China,0.0011982317892399296
constrained,2003,tin,scrap,EU27,EU27,0.6391370427427925
constrained,2003,tin,scrap,EU27,RoW,0.3596647254679677
constrained,2003,tin,scrap,RoW,China,0.0025950404018519756
constrained,2003,tin,scrap,RoW,EU27,0.024412771494064508
constrained,2003,tin,scrap,RoW,RoW,0.9729921881040835
constrained,2003,zinc,concentrates,China,China,0.0
constrained,2003,zinc,concentrates,China,EU27,0.014595411827582954
constrained,2003,zinc,concentrates,China,RoW,0.985404588172417
constrained,2003,zinc,concentrates,EU27,China,0.0008207118199106881
constrained,2003,zinc,concentrates,EU27,EU27,0.341561034862255
constrained,2003,zinc,concentrates,EU27,RoW,0.6576182533178344
constrained,2003,zinc,concentrates,RoW,China,0.0019224653992728578
constrained,2003,zinc,concentrates,RoW,EU27,0.05019635759743086
constrained,2003,zinc,concentrates,RoW,RoW,0.9478811770032963
constrained,2003,zinc,refined_metal,China,China,0.0
constrained,2003,zinc,refined_metal,China,EU27,0.08255805912238795
constrained,2003,zinc,refined_metal,China,RoW,0.9174419408776121
constrained,2003,zinc,refined_metal,EU27,China,0.021030973645012524
constrained,2003,zinc,refined_metal,EU27,EU27,0.7322428218835827
constrained,2003,zinc,refined_metal,EU27,RoW,0.24672620447140467
constrained,2003,zinc,refined_metal,RoW,China,0.1641258429832899
constrained,2003,zinc,refined_metal,RoW,EU27,0.07097797242153706
constrained,2003,zinc,refined_metal,RoW,RoW,0.7648961845951731
constrained,2003,zinc,scrap,China,China,0.0
constrained,2003,zinc,scrap,China,EU27,0.40798048486116706
constrained,2003,zinc,scrap,China,RoW,0.592019515138833
constrained,2003,zinc,scrap,EU27,China,6.989827730686116e-05
constrained,2003,zinc,scrap,EU27,EU27,0.8548776343994592
constrained,2003,zinc,scrap,EU27,RoW,0.14505246732323393
constrained,2003,zinc,scrap,RoW,China,0.011269313795628969
constrained,2003,zinc,scrap,RoW,EU27,0.2406217526253861
constrained,2003,zinc,scrap,RoW,RoW,0.748108933578985
constrained,2004,nickel,concentrates,China,China,0.0
constrained,2004,nickel,concentrates,China,EU27,0.02773859350683898
constrained,2004,nickel,concentrates,China,RoW,0.9722614064931611
constrained,2004,nickel,concentrates,EU27,China,2.0930954506129187e-06
constrained,2004,nickel,concentrates,EU27,EU27,0.019130131708270263
constrained,2004,nickel,concentrates,EU27,RoW,0.9808677751962791
constrained,2004,nickel,concentrates,RoW,China,1.6607664645842174e-06
constrained,2004,nickel,concentrates,RoW,EU27,0.0015630511850664509
constrained,2004,nickel,concentrates,RoW,RoW,0.9984352880484689
