cohort_year,material,region,end_use,dist,param,value
1992,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1992,tin,China,other_transport_equipment,lognormal,mean_years,28.0
1992,tin,China,other_transport_equipment,lognormal,sigma,0.6
1992,tin,China,products_nec,lognormal,mean_years,7.5
1992,tin,China,products_nec,lognormal,sigma,0.6
1992,tin,RoW,construction,lognormal,mean_years,83.24384787472034
1992,tin,RoW,construction,lognormal,sigma,0.6
1992,tin,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1992,tin,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1992,tin,RoW,electrical_equipment,lognormal,mean_years,25.0
1992,tin,RoW,electrical_equipment,lognormal,sigma,0.6
1992,tin,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1992,tin,RoW,machinery_and_equipment,lognormal,sigma,0.6
1992,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1992,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1992,tin,RoW,other_transport_equipment,lognormal,mean_years,28.0
1992,tin,RoW,other_transport_equipment,lognormal,sigma,0.6
1992,tin,RoW,products_nec,lognormal,mean_years,7.5
1992,tin,RoW,products_nec,lognormal,sigma,0.6
1992,zinc,EU27,construction,lognormal,mean_years,83.33333333333333
1992,zinc,EU27,construction,lognormal,sigma,0.6
1992,zinc,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1992,zinc,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1992,zinc,EU27,electrical_equipment,lognormal,mean_years,25.0
1992,zinc,EU27,electrical_equipment,lognormal,sigma,0.6
1992,zinc,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1992,zinc,EU27,machinery_and_equipment,lognormal,sigma,0.6
1992,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1992,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1992,zinc,EU27,other_transport_equipment,lognormal,mean_years,28.0
1992,zinc,EU27,other_transport_equipment,lognormal,sigma,0.6
1992,zinc,EU27,products_nec,lognormal,mean_years,7.5
1992,zinc,EU27,products_nec,lognormal,sigma,0.6
1992,zinc,China,construction,lognormal,mean_years,70.0
1992,zinc,China,construction,lognormal,sigma,0.6
1992,zinc,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1992,zinc,China,computers_and_precision_instruments,lognormal,sigma,0.6
1992,zinc,China,electrical_equipment,lognormal,mean_years,25.0
1992,zinc,China,electrical_equipment,lognormal,sigma,0.6
1992,zinc,China,machinery_and_equipment,lognormal,mean_years,25.0
1992,zinc,China,machinery_and_equipment,lognormal,sigma,0.6
1992,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1992,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1992,zinc,China,other_transport_equipment,lognormal,mean_years,28.0
1992,zinc,China,other_transport_equipment,lognormal,sigma,0.6
1992,zinc,China,products_nec,lognormal,mean_years,7.5
1992,zinc,China,products_nec,lognormal,sigma,0.6
1992,zinc,RoW,construction,lognormal,mean_years,83.24384787472034
1992,zinc,RoW,construction,lognormal,sigma,0.6
1992,zinc,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1992,zinc,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1992,zinc,RoW,electrical_equipment,lognormal,mean_years,25.0
1992,zinc,RoW,electrical_equipment,lognormal,sigma,0.6
1992,zinc,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1992,zinc,RoW,machinery_and_equipment,lognormal,sigma,0.6
1992,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1992,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1992,zinc,RoW,other_transport_equipment,lognormal,mean_years,28.0
1992,zinc,RoW,other_transport_equipment,lognormal,sigma,0.6
1992,zinc,RoW,products_nec,lognormal,mean_years,7.5
1992,zinc,RoW,products_nec,lognormal,sigma,0.6
1992,nickel,EU27,construction,lognormal,mean_years,83.33333333333333
1992,nickel,EU27,construction,lognormal,sigma,0.6
1992,nickel,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1992,nickel,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1992,nickel,EU27,electrical_equipment,lognormal,mean_years,25.0
1992,nickel,EU27,electrical_equipment,lognormal,sigma,0.6
1992,nickel,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1992,nickel,EU27,machinery_and_equipment,lognormal,sigma,0.6
1992,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1992,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1992,nickel,EU27,other_transport_equipment,lognormal,mean_years,28.0
1992,nickel,EU27,other_transport_equipment,lognormal,sigma,0.6
1992,nickel,EU27,products_nec,lognormal,mean_years,7.5
1992,nickel,EU27,products_nec,lognormal,sigma,0.6
1992,nickel,China,construction,lognormal,mean_years,70.0
1992,nickel,China,construction,lognormal,sigma,0.6
1992,nickel,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1992,nickel,China,computers_and_precision_instruments,lognormal,sigma,0.6
1992,nickel,China,electrical_equipment,lognormal,mean_years,25.0
1992,nickel,China,electrical_equipment,lognormal,sigma,0.6
1992,nickel,China,machinery_and_equipment,lognormal,mean_years,25.0
1992,nickel,China,machinery_and_equipment,lognormal,sigma,0.6
1992,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1992,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1992,nickel,China,other_transport_equipment,lognormal,mean_years,28.0
1992,nickel,China,other_transport_equipment,lognormal,sigma,0.6
1992,nickel,China,products_nec,lognormal,mean_years,7.5
1992,nickel,China,products_nec,lognormal,sigma,0.6
1992,nickel,RoW,construction,lognormal,mean_years,83.24384787472034
1992,nickel,RoW,construction,lognormal,sigma,0.6
1992,nickel,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1992,nickel,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1992,nickel,RoW,electrical_equipment,lognormal,mean_years,25.0
1992,nickel,RoW,electrical_equipment,lognormal,sigma,0.6
1992,nickel,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1992,nickel,RoW,machinery_and_equipment,lognormal,sigma,0.6
1992,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1992,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1992,nickel,RoW,other_transport_equipment,lognormal,mean_years,28.0
1992,nickel,RoW,other_transport_equipment,lognormal,sigma,0.6
1992,nickel,RoW,products_nec,lognormal,mean_years,7.5
1992,nickel,RoW,products_nec,lognormal,sigma,0.6
1993,tin,EU27,construction,lognormal,mean_years,83.33333333333333
1993,tin,EU27,construction,lognormal,sigma,0.6
1993,tin,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
1993,tin,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
1993,tin,EU27,electrical_equipment,lognormal,mean_years,25.0
1993,tin,EU27,electrical_equipment,lognormal,sigma,0.6
1993,tin,EU27,machinery_and_equipment,lognormal,mean_years,25.0
1993,tin,EU27,machinery_and_equipment,lognormal,sigma,0.6
1993,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1993,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1993,tin,EU27,other_transport_equipment,lognormal,mean_years,28.0
1993,tin,EU27,other_transport_equipment,lognormal,sigma,0.6
1993,tin,EU27,products_nec,lognormal,mean_years,7.5
1993,tin,EU27,products_nec,lognormal,sigma,0.6
1993,tin,China,construction,lognormal,mean_years,70.0
1993,tin,China,construction,lognormal,sigma,0.6
1993,tin,China,computers_and_precision_instruments,lognormal,mean_years,11.0
1993,tin,China,computers_and_precision_instruments,lognormal,sigma,0.6
1993,tin,China,electrical_equipment,lognormal,mean_years,25.0
1993,tin,China,electrical_equipment,lognormal,sigma,0.6
1993,tin,China,machinery_and_equipment,lognormal,mean_years,25.0
1993,tin,China,machinery_and_equipment,lognormal,sigma,0.6
1993,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
1993,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
1993,tin,China,other_transport_equipment,lognormal,mean_years,28.0
1993,tin,China,other_transport_equipment,lognormal,sigma,0.6
1993,tin,China,products_nec,lognormal,mean_years,7.5
1993,tin,China,products_nec,lognormal,sigma,0.6
1993,tin,RoW,construction,lognormal,mean_years,83.24384787472034
1993,tin,RoW,construction,lognormal,sigma,0.6
1993,tin,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
1993,tin,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
1993,tin,RoW,electrical_equipment,lognormal,mean_years,25.0
1993,tin,RoW,electrical_equipment,lognormal,sigma,0.6
1993,tin,RoW,machinery_and_equipment,lognormal,mean_years,25.0
1993,tin,RoW,machinery_and_equipment,lognormal,sigma,0.6
1993,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
